"dataset","comparison_profile","implementation","timing_mode","replicate","iteration","status","error_message"
"metref","estimator_kernel","pls","cold_process",7,1,"success",
"metref","estimator_kernel","pls","cold_process",8,1,"success",
"metref","estimator_kernel","pls","cold_process",9,1,"success",
"metref","estimator_kernel","pls","cold_process",10,1,"success",
"metref","estimator_kernel","pls","cold_process",11,1,"success",
"metref","estimator_kernel","pls","cold_process",12,1,"success",
"metref","estimator_kernel","pls","cold_process",13,1,"success",
"metref","estimator_kernel","pls","cold_process",14,1,"success",
"metref","estimator_kernel","pls","cold_process",15,1,"success",
"metref","estimator_kernel","pls","cold_process",16,1,"success",
"metref","estimator_kernel","pls","cold_process",17,1,"success",
"metref","estimator_kernel","pls","cold_process",18,1,"success",
"metref","estimator_kernel","pls","cold_process",19,1,"success",
"metref","estimator_kernel","pls","cold_process",20,1,"success",
"metref","estimator_kernel","pls","cold_process",21,1,"success",
"metref","estimator_kernel","pls","cold_process",22,1,"success",
"metref","estimator_kernel","pls","cold_process",23,1,"success",
"metref","estimator_kernel","pls","cold_process",24,1,"success",
"metref","estimator_kernel","pls","cold_process",25,1,"success",
"metref","estimator_kernel","pls","cold_process",26,1,"success",
"metref","estimator_kernel","pls","cold_process",27,1,"success",
"metref","estimator_kernel","pls","cold_process",28,1,"success",
"metref","estimator_kernel","pls","cold_process",29,1,"success",
"metref","estimator_kernel","pls","cold_process",30,1,"success",
"metref","estimator_kernel","pls","cold_process",31,1,"success",
"metref","estimator_kernel","pls","cold_process",32,1,"success",
"metref","estimator_kernel","pls","cold_process",33,1,"success",
"metref","estimator_kernel","pls","cold_process",34,1,"success",
"metref","estimator_kernel","pls","cold_process",35,1,"success",
"metref","estimator_kernel","pls","cold_process",36,1,"success",
"metref","estimator_kernel","pls","cold_process",37,1,"success",
"metref","estimator_kernel","pls","cold_process",38,1,"success",
"metref","estimator_kernel","pls","cold_process",39,1,"success",
"metref","estimator_kernel","pls","cold_process",40,1,"success",
"metref","estimator_kernel","pls","cold_process",41,1,"success",
"metref","estimator_kernel","pls","cold_process",42,1,"success",
"metref","estimator_kernel","pls","cold_process",43,1,"success",
"metref","estimator_kernel","pls","cold_process",44,1,"success",
"metref","estimator_kernel","pls","cold_process",45,1,"success",
"metref","estimator_kernel","pls","cold_process",46,1,"success",
"metref","estimator_kernel","pls","cold_process",47,1,"success",
"metref","estimator_kernel","pls","cold_process",48,1,"success",
"metref","estimator_kernel","pls","cold_process",49,1,"success",
"metref","estimator_kernel","pls","cold_process",50,1,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,1,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,2,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,3,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,4,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,5,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,6,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,7,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,8,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,9,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,10,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,11,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,12,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,13,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,14,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,15,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,16,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,17,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,18,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,19,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,20,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,21,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,22,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,23,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,24,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,25,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,26,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,27,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,28,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,29,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,30,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,31,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,32,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,33,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,34,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,35,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,36,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,37,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,38,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,39,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,40,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,41,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,42,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,43,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,44,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,45,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,46,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,47,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,48,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,49,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,50,"success",
"retina","complete_workflow","fastpls","cold_process",1,1,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,1,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,2,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,3,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,4,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,5,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,6,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,7,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,8,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,9,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,10,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,11,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,12,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,13,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,14,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,15,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,16,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,17,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,18,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,19,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,20,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,21,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,22,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,23,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,24,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,25,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,26,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,27,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,28,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,29,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,30,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,31,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,32,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,33,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,34,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,35,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,36,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,37,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,38,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,39,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,40,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,41,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,42,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,43,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,44,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,45,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,46,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,47,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,48,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,49,"success",
"retina","complete_workflow","fastpls","steady_process_batch",1,50,"success",
"retina","complete_workflow","fastpls","cold_process",2,1,"success",
"retina","complete_workflow","fastpls","cold_process",3,1,"success",
"retina","complete_workflow","fastpls","cold_process",4,1,"success",
"retina","complete_workflow","fastpls","cold_process",5,1,"success",
"retina","complete_workflow","fastpls","cold_process",6,1,"success",
"retina","complete_workflow","fastpls","cold_process",7,1,"success",
"retina","complete_workflow","fastpls","cold_process",8,1,"success",
"retina","complete_workflow","fastpls","cold_process",9,1,"success",
"retina","complete_workflow","fastpls","cold_process",10,1,"success",
"retina","complete_workflow","fastpls","cold_process",11,1,"success",
"retina","complete_workflow","fastpls","cold_process",12,1,"success",
"retina","complete_workflow","fastpls","cold_process",13,1,"success",
"retina","complete_workflow","fastpls","cold_process",14,1,"success",
"retina","complete_workflow","fastpls","cold_process",15,1,"success",
"retina","complete_workflow","fastpls","cold_process",16,1,"success",
"retina","complete_workflow","fastpls","cold_process",17,1,"success",
